ID,Dept,Number,Call,Credits,Taken,Undergrads,Name,Department,Culpa,,,,
RELIV3130,,,28350,3,5,0,Papacy: to 16Th Cent Reformatns,Religion,,,,,
RELIV3140,,,5169,3,82,0,Early Christianity,Religion,,,,,
RELIV3314,,,6203,3,45,0,The Qur'An: a Compar Perspectv,Religion,,,,,
RELIV3411,,,26033,3,91,0,Tantra In Asia and the We,Religion,,,,,
RELIV3501,,,5277,3,255,0,Introduction to Hebrew Bible,Religion,,,,,
RELIV3610,,,7200,3,5,0,Religion In American Film,Religion,,,,,
RELIV3742,,,62301,3,33,0,Freud and Derrida,Religion,,,,,
RELIW3201,,,14282,3,6,0,Language and Relig In South Asia,Religion,,,,,
RELIW4030,,,69984,4,67,0,Topics In Tibetan Philosophy,Religion,,,,,
RELIW4120,,,5390,4,23,0,Gender In Anc Christianit,Religion,,,,,
RELIW4326,,,18106,4,7,0,Sufism In South Asia,Religion,,,,,
RELIW4538,,,13324,4,22,0,Re-Reading the Talmud,Religion,,,,,
RELIW4708,,,65533,4,14,0,Last Works,Religion,,,,,
RELIW4725,,,71162,4,9,0,Reli and Mod West Individualism,Religion,,,,,
RELIW4805,,,13612,4,58,0,Secular and Spiritual America,Religion,,,,,
RELIW4816,,,63170,4,23,0,Law and Religion,Religion,,,,,
RHN04P,,,64778,0,4,0,Rehab: Spinal Cord Injur,Other,,,,,
RMANW3998,,,95950,3,3,0,Supervised Individual Research,Other,,,,,
RSRHP0004,,,89032,0,9,0,Doctoral Research Regis,Other,,,,,
RUSSG6043,,,75897,4,13,0,Russ Poetry and Poetics In 1920S,Slavic Languages,,,,,
RUSSG6044,,,73451,4,5,0,Developing Academic Disc,Slavic Languages,,,,,
RUSSG6051,,,98452,4,4,0,Defamiliarization and Mod,Slavic Languages,,,,,
RUSSG8045,,,83784,3,5,0,Dir Rsch 18Th-C Russian Lit I,Slavic Languages,,,,,
RUSSG8052,,,75293,4,1,0,Dir Rsch 20Th-C Russ Culture,Slavic Languages,,,,,
RUSSW3952,,,27997,3,1,0,Russian Culture-20Th Century,Slavic Languages,,,,,
RUSSW3998,,,9472,3,37,0,Supervised Individual Research,Slavic Languages,,,,,
RUSSW4108,,,16295,3,10,0,Russ Media In the Long 20Th C,Slavic Languages,,,,,
RUSSW4345,,,63155,3,64,0,Adv Russian Through Hist,Slavic Languages,,,,,
RUSSW4346,,,16621,3,23,0,Folklore and the Folkloric,Slavic Languages,,,,,
RUSSW4354,,,66375,3,12,0,A Hero of Our Time,Slavic Languages,,,,,
RUTGO2092,,,21754,3,1,0,Lusophone Cultures,Other,,,,,
SCNCW3920,,,21934,4,557,0,Ignorance,Other,,,,,
SCPPX3334,,,4391,4,57,0,"Science, State Power, Ethics",Other,,,,,
SDEVK3996,,,66401,4,1,0,Desarrollo Sostenible,Other,,,,,
SDEVW3550,,,73148,3,23,0,Bangladsh: Life-Tect Actv Delta,Other,,,,,
SDEVW4015,,,72498,3,13,0,Complexity Science,Other,,,,,
SINHW1202,,,64279,4,3,0,Intermediate Sinhala II,Other,,,,,
SIPAU4020,,,91699,0,59,0,Data Visualization,Other,,,,,
SIPAU6011,,,70946,3,99,0,Management and Admin of Nonprofit Organiza,Other,,,,,
SIPAU6012,,,62696,3,100,0,Dynamics of Leadership,Other,,,,,
SIPAU6013,,,65847,3,151,0,"Strategy, Law, and Competitiveness",Other,,,,,
SLLNG4005,,,64422,3,39,0,Intro to Old Church Slavonic,Other,,,,,
SLSTW3998,,,2651,2,1,0,Supervised Individual Research,Other,,,,,
SOCIG4068,,,17709,3,41,0,The University In Amer Life,Sociology,,,,,
SOCIG4193,,,67008,3,32,0,Social Action and Social Ch,Sociology,,,,,
SOCIG6070,,,21228,3,30,0,Sem In Social Stratification,Sociology,,,,,
SOCIG9081,,,27118,3,3,0,Tpc In the Sociol of Expe,Sociology,,,,,
SOCIG9120,,,15458,3,6,0,Social Networks,Sociology,,,,,
SOCIV3228,,,4204,3,49,0,Sociology of Medicine,Sociology,,,,,
SOCIW3020,,,13643,3,97,0,Social Statistics,Sociology,,,,,
SOCIW3261,,,15944,3,30,0,Sexuality and Society,Sociology,,,,,
SOCIW3302,,,3204,3,226,0,Sociology of Gender,Sociology,,,,,
SOCIW3915,,,77098,4,129,0,Stigma and Discrimination,Sociology,,,,,
SOCIW3955,,,62175,4,69,0,Sociology In/And/Of The,Sociology,,,,,
SOCIW3958,,,61993,4,46,0,Fact and Fiction,Sociology,,,,,
SOCIX3207,,,1764,3,63,0,"Music, Race and Identity",Sociology,,,,,
SOCIX3214,,,3603,3,55,0,Soc of African American Life,Sociology,,,,,
SOCIX3253,,,7185,3,21,0,Sociology of Reproduction,Sociology,,,,,
SOCIX3907,,,1337,4,93,0,Communities and Social Ch,Sociology,,,,,
SOCIX3930,,,1114,4,9,0,Adv Topics Race and Ethnici,Sociology,,,,,
